CDS_CODE,NCESDist,DISTRICT,SCHOOL,COUNTY,YEAR,SCHOOL_LEVEL,CAP_TOTAL,LEN_NCES_CODE,LEN_CDS_CODE,COUNTY_ID,SCHOOL_ID,DISTRICT_ID
38684786041545,0634410,San Francisco Unified,Sanchez Elementary,San Francisco,2013,ELEMENTARY,265,7,14,75,6041545,34410
38684786041560,0634410,San Francisco Unified,Sheridan Elementary,San Francisco,2013,ELEMENTARY,231,7,14,75,6041560,34410
38684786041578,0634410,San Francisco Unified,Sherman Elementary,San Francisco,2013,ELEMENTARY,444,7,14,75,6041578,34410
38684786041586,0634410,San Francisco Unified,Malcolm X Academy,San Francisco,2013,ELEMENTARY,104,7,14,75,6041586,34410
38684786041594,0634410,San Francisco Unified,Spring Valley Elementary,San Francisco,2013,ELEMENTARY,390,7,14,75,6041594,34410
38684786041602,0634410,San Francisco Unified,King (Starr) Elementary,San Francisco,2013,ELEMENTARY,388,7,14,75,6041602,34410
38684786041610,0634410,San Francisco Unified,Sunnyside Elementary,San Francisco,2013,ELEMENTARY,403,7,14,75,6041610,34410
38684786041644,0634410,San Francisco Unified,Sutro Elementary,San Francisco,2013,ELEMENTARY,279,7,14,75,6041644,34410
38684786041685,0634410,San Francisco Unified,Ulloa Elementary,San Francisco,2013,ELEMENTARY,574,7,14,75,6041685,34410
38684786041701,0634410,San Francisco Unified,Visitacion Valley Elementary,San Francisco,2013,ELEMENTARY,499,7,14,75,6041701,34410
38684786041727,0634410,San Francisco Unified,West Portal Elementary,San Francisco,2013,ELEMENTARY,656,7,14,75,6041727,34410
38684786059828,0634410,San Francisco Unified,Giannini (A.P.) Middle,San Francisco,2013,MIDDLE,1336,7,14,75,6059828,34410
38684786059844,0634410,San Francisco Unified,Francisco Middle,San Francisco,2013,MIDDLE,609,7,14,75,6059844,34410
38684786059851,0634410,San Francisco Unified,Hoover (Herbert) Middle,San Francisco,2013,MIDDLE,1095,7,14,75,6059851,34410
38684786059869,0634410,San Francisco Unified,Denman (James) Middle,San Francisco,2013,MIDDLE,697,7,14,75,6059869,34410
38684786059885,0634410,San Francisco Unified,King Jr. (Martin Luther) Academic Middle,San Francisco,2013,MIDDLE,556,7,14,75,6059885,34410
38684786059901,0634410,San Francisco Unified,Roosevelt Middle,San Francisco,2013,MIDDLE,786,7,14,75,6059901,34410
38684786059919,0634410,San Francisco Unified,Visitacion Valley Middle,San Francisco,2013,ELEMENTARY,68,7,14,75,6059919,34410
38684786059919,0634410,San Francisco Unified,Visitacion Valley Middle,San Francisco,2013,MIDDLE,464,7,14,75,6059919,34410
38684786062020,0634410,San Francisco Unified,Aptos Middle,San Francisco,2013,MIDDLE,1207,7,14,75,6062020,34410
38684786062038,0634410,San Francisco Unified,Everett Middle,San Francisco,2013,ELEMENTARY,12,7,14,75,6062038,34410
38684786062038,0634410,San Francisco Unified,Everett Middle,San Francisco,2013,MIDDLE,471,7,14,75,6062038,34410
38684786062046,0634410,San Francisco Unified,Buena Vista/ Horace Mann K-8,San Francisco,2013,ELEMENTARY,624,7,14,75,6062046,34410
38684786062053,0634410,San Francisco Unified,Lick (James) Middle,San Francisco,2013,MIDDLE,624,7,14,75,6062053,34410
38684786062061,0634410,San Francisco Unified,Marina Middle,San Francisco,2013,MIDDLE,887,7,14,75,6062061,34410
38684786062079,0634410,San Francisco Unified,Presidio Middle,San Francisco,2013,MIDDLE,1261,7,14,75,6062079,34410
38684786089569,0634410,San Francisco Unified,Chinese Education Center,San Francisco,2013,ELEMENTARY,58,7,14,75,6089569,34410
38684786089585,0634410,San Francisco Unified,Mission Education Center,San Francisco,2013,ELEMENTARY,100,7,14,75,6089585,34410
38684786089775,0634410,San Francisco Unified,Rooftop Elementary,San Francisco,2013,ELEMENTARY,652,7,14,75,6089775,34410
38684786093488,0634410,San Francisco Unified,San Francisco Community Alternative,San Francisco,2013,ELEMENTARY,306,7,14,75,6093488,34410
38684786093496,0634410,San Francisco Unified,Carver (George Washington) Elementary,San Francisco,2013,ELEMENTARY,265,7,14,75,6093496,34410
38684786097919,0634410,San Francisco Unified,New Traditions Elementary,San Francisco,2013,ELEMENTARY,276,7,14,75,6097919,34410
38684786099154,0634410,San Francisco Unified,Moscone (George R.) Elementary,San Francisco,2013,ELEMENTARY,406,7,14,75,6099154,34410
38684786102479,0634410,San Francisco Unified,Lilienthal (Claire) Elementary,San Francisco,2013,ELEMENTARY,776,7,14,75,6102479,34410
38684786104673,0634410,San Francisco Unified,Drew (Charles) College Preparatory Academy,San Francisco,2013,ELEMENTARY,274,7,14,75,6104673,34410
38684786112601,0634410,San Francisco Unified,Creative Arts Charter,San Francisco,2013,ELEMENTARY,394,7,14,75,6112601,34410
38684786113245,0634410,San Francisco Unified,Yu (Alice Fong) Elementary,San Francisco,2013,ELEMENTARY,636,7,14,75,6113245,34410
38684786113252,0634410,San Francisco Unified,Chin (John Yehall) Elementary,San Francisco,2013,ELEMENTARY,294,7,14,75,6113252,34410
38684786113997,0634410,San Francisco Unified,Sunset Elementary,San Francisco,2013,ELEMENTARY,451,7,14,75,6113997,34410
38684786115901,0634410,San Francisco Unified,Tenderloin Community,San Francisco,2013,ELEMENTARY,399,7,14,75,6115901,34410
41104130113332,0691033,San Mateo County Office of Education,Gateway Center,San Mateo,2013,HIGH,85,7,14,81,0113332,91033
41104130128652,0691033,San Mateo County Office of Education,Margaret J. Kemp,San Mateo,2013,HIGH,11,7,14,81,0128652,91033
41104134130076,0691033,San Mateo County Office of Education,Hillcrest at Youth Services Center,San Mateo,2013,HIGH,47,7,14,81,4130076,91033
41104136069363,0691033,San Mateo County Office of Education,San Mateo County Special Education,San Mateo,2013,ELEMENTARY,253,7,14,81,6069363,91033
41688586043392,0604200,Bayshore Elementary,Bayshore Elementary,San Mateo,2013,ELEMENTARY,216,7,14,81,6043392,04200
41688660121111,0604530,Belmont-Redwood Shores Elementary,Redwood Shores Elementary,San Mateo,2013,ELEMENTARY,470,7,14,81,0121111,04530
41688666043434,0604530,Belmont-Redwood Shores Elementary,Central Elementary,San Mateo,2013,ELEMENTARY,528,7,14,81,6043434,04530
41688666043442,0604530,Belmont-Redwood Shores Elementary,Cipriani Elementary,San Mateo,2013,ELEMENTARY,404,7,14,81,6043442,04530
41688666043459,0604530,Belmont-Redwood Shores Elementary,Fox Elementary,San Mateo,2013,ELEMENTARY,496,7,14,81,6043459,04530
41688666043475,0604530,Belmont-Redwood Shores Elementary,Nesbit Elementary,San Mateo,2013,ELEMENTARY,418,7,14,81,6043475,04530
41688666043483,0604530,Belmont-Redwood Shores Elementary,Ralston Intermediate,San Mateo,2013,MIDDLE,1213,7,14,81,6043483,04530
41688666114771,0604530,Belmont-Redwood Shores Elementary,Sandpiper Elementary,San Mateo,2013,ELEMENTARY,579,7,14,81,6114771,04530
41688746043491,0606060,Brisbane Elementary,Brisbane Elementary,San Mateo,2013,ELEMENTARY,224,7,14,81,6043491,06060
41688746043509,0606060,Brisbane Elementary,Lipman Middle,San Mateo,2013,MIDDLE,178,7,14,81,6043509,06060
41688746043517,0606060,Brisbane Elementary,Panorama Elementary,San Mateo,2013,ELEMENTARY,114,7,14,81,6043517,06060
41688826043525,0606480,Burlingame Elementary,Burlingame Intermediate,San Mateo,2013,MIDDLE,1060,7,14,81,6043525,06480
41688826043541,0606480,Burlingame Elementary,Franklin Elementary,San Mateo,2013,ELEMENTARY,693,7,14,81,6043541,06480
41688826043566,0606480,Burlingame Elementary,Lincoln Elementary,San Mateo,2013,ELEMENTARY,556,7,14,81,6043566,06480
41688826043574,0606480,Burlingame Elementary,McKinley Elementary,San Mateo,2013,ELEMENTARY,528,7,14,81,6043574,06480
41688826043590,0606480,Burlingame Elementary,Roosevelt Elementary,San Mateo,2013,ELEMENTARY,357,7,14,81,6043590,06480
41688826043608,0606480,Burlingame Elementary,Washington Elementary,San Mateo,2013,ELEMENTARY,374,7,14,81,6043608,06480
41688904130027,0606780,Cabrillo Unified,Pilarcitos Alternative High (Continuation),San Mateo,2013,HIGH,42,7,14,81,4130027,06780
41688904132817,0606780,Cabrillo Unified,Half Moon Bay High,San Mateo,2013,HIGH,1108,7,14,81,4132817,06780
41688906043616,0606780,Cabrillo Unified,Alvin S. Hatch Elementary,San Mateo,2013,ELEMENTARY,731,7,14,81,6043616,06780
41688906043624,0606780,Cabrillo Unified,El Granada Elementary,San Mateo,2013,ELEMENTARY,553,7,14,81,6043624,06780
41688906043632,0606780,Cabrillo Unified,Farallone View Elementary,San Mateo,2013,ELEMENTARY,388,7,14,81,6043632,06780
41688906043657,0606780,Cabrillo Unified,Kings Mountain Elementary,San Mateo,2013,ELEMENTARY,78,7,14,81,6043657,06780
41688906043665,0606780,Cabrillo Unified,Manuel F. Cunha Intermediate,San Mateo,2013,MIDDLE,813,7,14,81,6043665,06780
41689086043673,0617190,Hillsborough City Elementary,North Hillsborough,San Mateo,2013,ELEMENTARY,387,7,14,81,6043673,17190
41689086043681,0617190,Hillsborough City Elementary,South Hillsborough,San Mateo,2013,ELEMENTARY,277,7,14,81,6043681,17190
41689086043699,0617190,Hillsborough City Elementary,West Hillsborough,San Mateo,2013,ELEMENTARY,415,7,14,81,6043699,17190
41689086043707,0617190,Hillsborough City Elementary,Crocker Middle,San Mateo,2013,MIDDLE,607,7,14,81,6043707,17190
41689160112284,0618870,Jefferson Elementary,California Virtual Academy @ San Mateo,San Mateo,2013,ELEMENTARY,893,7,14,81,0112284,18870
41689166043723,0618870,Jefferson Elementary,Benjamin Franklin Intermediate,San Mateo,2013,MIDDLE,700,7,14,81,6043723,18870
41689166043756,0618870,Jefferson Elementary,Thomas R. Pollicita Middle,San Mateo,2013,MIDDLE,745,7,14,81,6043756,18870
41689166043772,0618870,Jefferson Elementary,Daniel Webster Elementary,San Mateo,2013,ELEMENTARY,508,7,14,81,6043772,18870
41689166043780,0618870,Jefferson Elementary,Fernando Rivera Intermediate,San Mateo,2013,MIDDLE,546,7,14,81,6043780,18870
41689166043798,0618870,Jefferson Elementary,Franklin Delano Roosevelt Elementary,San Mateo,2013,ELEMENTARY,308,7,14,81,6043798,18870
41689166043806,0618870,Jefferson Elementary,Garden Village Elementary,San Mateo,2013,ELEMENTARY,404,7,14,81,6043806,18870
41689166043822,0618870,Jefferson Elementary,George Washington Elementary,San Mateo,2013,ELEMENTARY,425,7,14,81,6043822,18870
41689166043848,0618870,Jefferson Elementary,John F. Kennedy Elementary,San Mateo,2013,ELEMENTARY,525,7,14,81,6043848,18870
41689166043855,0618870,Jefferson Elementary,Margaret Pauline Brown Elementary,San Mateo,2013,ELEMENTARY,431,7,14,81,6043855,18870
41689166043871,0618870,Jefferson Elementary,Thomas Edison Elementary,San Mateo,2013,ELEMENTARY,452,7,14,81,6043871,18870
41689166043897,0618870,Jefferson Elementary,Marjorie H. Tobias Elementary,San Mateo,2013,ELEMENTARY,468,7,14,81,6043897,18870
41689166043905,0618870,Jefferson Elementary,Westlake Elementary,San Mateo,2013,ELEMENTARY,413,7,14,81,6043905,18870
41689166043913,0618870,Jefferson Elementary,Woodrow Wilson Elementary,San Mateo,2013,ELEMENTARY,443,7,14,81,6043913,18870
41689166115364,0618870,Jefferson Elementary,Susan B. Anthony Elementary,San Mateo,2013,ELEMENTARY,614,7,14,81,6115364,18870
41689240127548,0618930,Jefferson Union High,Summit Public School: Shasta,San Mateo,2013,HIGH,111,7,14,81,0127548,18930
41689244133393,0618930,Jefferson Union High,Jefferson High,San Mateo,2013,HIGH,1241,7,14,81,4133393,18930
41689244135075,0618930,Jefferson Union High,Oceana High,San Mateo,2013,HIGH,700,7,14,81,4135075,18930
41689244137535,0618930,Jefferson Union High,Terra Nova High,San Mateo,2013,HIGH,977,7,14,81,4137535,18930
41689244137535,0618930,Jefferson Union High,Terra Nova High,San Mateo,2013,MIDDLE,224,7,14,81,4137535,18930
41689244137592,0618930,Jefferson Union High,Thornton High,San Mateo,2013,HIGH,180,7,14,81,4137592,18930
41689244137790,0618930,Jefferson Union High,Westmoor High,San Mateo,2013,HIGH,1493,7,14,81,4137790,18930
41689244137790,0618930,Jefferson Union High,Westmoor High,San Mateo,2013,MIDDLE,349,7,14,81,4137790,18930
41689320105874,0620460,Pacifica,Ortega Elementary,San Mateo,2013,ELEMENTARY,574,7,14,81,0105874,20460
41689324130126,0620460,Pacifica,Ingrid B. Lacy Middle,San Mateo,2013,MIDDLE,649,7,14,81,4130126,20460
41689326043939,0620460,Pacifica,Cabrillo Elementary,San Mateo,2013,ELEMENTARY,615,7,14,81,6043939,20460
41689326044044,0620460,Pacifica,Ocean Shore Elementary,San Mateo,2013,ELEMENTARY,463,7,14,81,6044044,20460
41689326044051,0620460,Pacifica,Vallemar Elementary,San Mateo,2013,ELEMENTARY,587,7,14,81,6044051,20460
41689326044069,0620460,Pacifica,Sunset Ridge Elementary,San Mateo,2013,ELEMENTARY,652,7,14,81,6044069,20460
41689404135331,0620220,La Honda-Pescadero Unified,Pescadero High,San Mateo,2013,HIGH,108,7,14,81,4135331,20220
41689406044077,0620220,La Honda-Pescadero Unified,La Honda Elementary,San Mateo,2013,ELEMENTARY,94,7,14,81,6044077,20220
41689406044085,0620220,La Honda-Pescadero Unified,Pescadero Elementary and Middle,San Mateo,2013,ELEMENTARY,180,7,14,81,6044085,20220
41689576044093,0622380,Las Lomitas Elementary,La Entrada Middle,San Mateo,2013,ELEMENTARY,834,7,14,81,6044093,22380
41689576044127,0622380,Las Lomitas Elementary,Las Lomitas Elementary,San Mateo,2013,ELEMENTARY,703,7,14,81,6044127,22380
41689656044135,0624570,Menlo Park City Elementary,Encinal Elementary,San Mateo,2013,ELEMENTARY,867,7,14,81,6044135,24570
41689656044150,0624570,Menlo Park City Elementary,Hillview Middle,San Mateo,2013,MIDDLE,956,7,14,81,6044150,24570
41689656044168,0624570,Menlo Park City Elementary,Laurel Elementary,San Mateo,2013,ELEMENTARY,536,7,14,81,6044168,24570
41689656044176,0624570,Menlo Park City Elementary,Oak Knoll Elementary,San Mateo,2013,ELEMENTARY,861,7,14,81,6044176,24570
41689736044200,0624900,Millbrae Elementary,Green Hills Elementary,San Mateo,2013,ELEMENTARY,424,7,14,81,6044200,24900
41689736044226,0624900,Millbrae Elementary,Lomita Park Elementary,San Mateo,2013,ELEMENTARY,351,7,14,81,6044226,24900
41689736044234,0624900,Millbrae Elementary,Meadows Elementary,San Mateo,2013,ELEMENTARY,457,7,14,81,6044234,24900
41689736044259,0624900,Millbrae Elementary,Spring Valley Elementary,San Mateo,2013,ELEMENTARY,461,7,14,81,6044259,24900
41689736044267,0624900,Millbrae Elementary,Taylor Middle,San Mateo,2013,MIDDLE,1008,7,14,81,6044267,24900
41689816044275,0631470,Portola Valley Elementary,Corte Madera,San Mateo,2013,ELEMENTARY,407,7,14,81,6044275,31470
41689816044283,0631470,Portola Valley Elementary,Ormondale Elementary,San Mateo,2013,ELEMENTARY,308,7,14,81,6044283,31470
41689990126649,0631860,Ravenswood City Elementary,Los Robles Magnet Academy,San Mateo,2013,ELEMENTARY,371,7,14,81,0126649,31860
41689996044309,0631860,Ravenswood City Elementary,Belle Haven Elementary,San Mateo,2013,ELEMENTARY,621,7,14,81,6044309,31860
41689996044325,0631860,Ravenswood City Elementary,Costano Elementary,San Mateo,2013,ELEMENTARY,655,7,14,81,6044325,31860
41690050127282,0632130,Redwood City Elementary,Connect Community Charter,San Mateo,2013,ELEMENTARY,153,7,14,81,0127282,32130
41690056044424,0632130,Redwood City Elementary,Clifford Elementary,San Mateo,2013,ELEMENTARY,784,7,14,81,6044424,32130
41690056044432,0632130,Redwood City Elementary,Roy Cloud Elementary,San Mateo,2013,ELEMENTARY,861,7,14,81,6044432,32130
41690056044473,0632130,Redwood City Elementary,Garfield Elementary,San Mateo,2013,ELEMENTARY,770,7,14,81,6044473,32130
41690056044499,0632130,Redwood City Elementary,Henry Ford Elementary,San Mateo,2013,ELEMENTARY,457,7,14,81,6044499,32130
41690056044507,0632130,Redwood City Elementary,Hoover Elementary,San Mateo,2013,ELEMENTARY,919,7,14,81,6044507,32130
41690056044531,0632130,Redwood City Elementary,John F. Kennedy Middle,San Mateo,2013,MIDDLE,858,7,14,81,6044531,32130
41690056044556,0632130,Redwood City Elementary,McKinley Institute of Technology,San Mateo,2013,MIDDLE,434,7,14,81,6044556,32130
41690056044572,0632130,Redwood City Elementary,Roosevelt Elementary,San Mateo,2013,ELEMENTARY,675,7,14,81,6044572,32130
41690056044580,0632130,Redwood City Elementary,Selby Lane Elementary,San Mateo,2013,ELEMENTARY,768,7,14,81,6044580,32130
41690056044598,0632130,Redwood City Elementary,Taft Elementary,San Mateo,2013,ELEMENTARY,598,7,14,81,6044598,32130
41690056102941,0632130,Redwood City Elementary,Orion Alternative,San Mateo,2013,ELEMENTARY,275,7,14,81,6102941,32130
41690056115026,0632130,Redwood City Elementary,North Star Academy,San Mateo,2013,ELEMENTARY,608,7,14,81,6115026,32130
41690136044010,0634230,San Bruno Park Elementary,Portola Elementary,San Mateo,2013,ELEMENTARY,378,7,14,81,6044010,34230
41690136044614,0634230,San Bruno Park Elementary,Belle Air Elementary,San Mateo,2013,ELEMENTARY,354,7,14,81,6044614,34230
41690136044648,0634230,San Bruno Park Elementary,Allen (Decima M.) Elementary,San Mateo,2013,ELEMENTARY,409,7,14,81,6044648,34230
41690136044671,0634230,San Bruno Park Elementary,John Muir Elementary,San Mateo,2013,ELEMENTARY,384,7,14,81,6044671,34230
41690136044697,0634230,San Bruno Park Elementary,Parkside Intermediate,San Mateo,2013,MIDDLE,969,7,14,81,6044697,34230
41690136044705,0634230,San Bruno Park Elementary,Rollingwood Elementary,San Mateo,2013,ELEMENTARY,275,7,14,81,6044705,34230
41690216044721,0634290,San Carlos Elementary,Arundel Elementary,San Mateo,2013,ELEMENTARY,553,7,14,81,6044721,34290
41690216044739,0634290,San Carlos Elementary,Brittan Acres Elementary,San Mateo,2013,ELEMENTARY,497,7,14,81,6044739,34290
41690216044747,0634290,San Carlos Elementary,Central Middle,San Mateo,2013,ELEMENTARY,699,7,14,81,6044747,34290
41690216044754,0634290,San Carlos Elementary,Heather Elementary,San Mateo,2013,ELEMENTARY,494,7,14,81,6044754,34290
41690216044770,0634290,San Carlos Elementary,Tierra Linda Middle,San Mateo,2013,ELEMENTARY,651,7,14,81,6044770,34290
41690216044788,0634290,San Carlos Elementary,White Oaks Elementary,San Mateo,2013,ELEMENTARY,450,7,14,81,6044788,34290
41690216112213,0634290,San Carlos Elementary,San Carlos Charter Learning Center,San Mateo,2013,ELEMENTARY,373,7,14,81,6112213,34290
41690216112213,0634290,San Carlos Elementary,San Carlos Charter Learning Center,San Mateo,2013,HIGH,10,7,14,81,6112213,34290
41690396044796,0634920,San Mateo-Foster City,Abbott Middle,San Mateo,2013,MIDDLE,865,7,14,81,6044796,34920
41690396044804,0634920,San Mateo-Foster City,Horrall Elementary,San Mateo,2013,ELEMENTARY,575,7,14,81,6044804,34920
41690396044812,0634920,San Mateo-Foster City,Audubon Elementary,San Mateo,2013,ELEMENTARY,745,7,14,81,6044812,34920
41690396044838,0634920,San Mateo-Foster City,Baywood Elementary,San Mateo,2013,ELEMENTARY,775,7,14,81,6044838,34920
41690396044846,0634920,San Mateo-Foster City,Beresford Elementary,San Mateo,2013,ELEMENTARY,306,7,14,81,6044846,34920
41690396044853,0634920,San Mateo-Foster City,Borel Middle,San Mateo,2013,MIDDLE,1052,7,14,81,6044853,34920
41690396044861,0634920,San Mateo-Foster City,Bowditch Middle,San Mateo,2013,MIDDLE,1104,7,14,81,6044861,34920
41690396044887,0634920,San Mateo-Foster City,Fiesta Gardens International Elementary,San Mateo,2013,ELEMENTARY,561,7,14,81,6044887,34920
41690396044895,0634920,San Mateo-Foster City,Foster City Elementary,San Mateo,2013,ELEMENTARY,985,7,14,81,6044895,34920
41690396044903,0634920,San Mateo-Foster City,George Hall Elementary,San Mateo,2013,ELEMENTARY,510,7,14,81,6044903,34920
41690396044911,0634920,San Mateo-Foster City,Highlands Elementary,San Mateo,2013,ELEMENTARY,672,7,14,81,6044911,34920
41690396044945,0634920,San Mateo-Foster City,Laurel Elementary,San Mateo,2013,ELEMENTARY,566,7,14,81,6044945,34920
41690396044952,0634920,San Mateo-Foster City,College Park Elementary,San Mateo,2013,ELEMENTARY,472,7,14,81,6044952,34920
41690396044960,0634920,San Mateo-Foster City,Meadow Heights Elementary,San Mateo,2013,ELEMENTARY,367,7,14,81,6044960,34920
41690396044978,0634920,San Mateo-Foster City,North Shoreview Montessori Elementary,San Mateo,2013,ELEMENTARY,424,7,14,81,6044978,34920
41690396044986,0634920,San Mateo-Foster City,San Mateo Park Elementary,San Mateo,2013,ELEMENTARY,543,7,14,81,6044986,34920
41690396044994,0634920,San Mateo-Foster City,Parkside Elementary,San Mateo,2013,ELEMENTARY,429,7,14,81,6044994,34920
41690396045017,0634920,San Mateo-Foster City,Sunnybrae Elementary,San Mateo,2013,ELEMENTARY,582,7,14,81,6045017,34920
41690396112650,0634920,San Mateo-Foster City,Brewer Island Elementary,San Mateo,2013,ELEMENTARY,786,7,14,81,6112650,34920
41690474130217,0634980,San Mateo Union High,Aragon High,San Mateo,2013,HIGH,1607,7,14,81,4130217,34980
41690474130472,0634980,San Mateo Union High,Burlingame High,San Mateo,2013,HIGH,1455,7,14,81,4130472,34980
41690474130738,0634980,San Mateo Union High,Capuchino High,San Mateo,2013,HIGH,1182,7,14,81,4130738,34980
41690474130738,0634980,San Mateo Union High,Capuchino High,San Mateo,2013,MIDDLE,51,7,14,81,4130738,34980
41690474133070,0634980,San Mateo Union High,Hillsdale High,San Mateo,2013,HIGH,1502,7,14,81,4133070,34980
41690474134557,0634980,San Mateo Union High,Mills High,San Mateo,2013,HIGH,1373,7,14,81,4134557,34980
41690474136370,0634980,San Mateo Union High,San Mateo High,San Mateo,2013,HIGH,1451,7,14,81,4136370,34980
41690474136370,0634980,San Mateo Union High,San Mateo High,San Mateo,2013,MIDDLE,187,7,14,81,4136370,34980
41690620112722,0636390,Sequoia Union High,Summit Preparatory Charter High,San Mateo,2013,HIGH,443,7,14,81,0112722,36390
41690620126722,0636390,Sequoia Union High,East Palo Alto Academy,San Mateo,2013,HIGH,313,7,14,81,0126722,36390
41690624130993,0636390,Sequoia Union High,Carlmont High,San Mateo,2013,HIGH,2449,7,14,81,4130993,36390
41690624133716,0636390,Sequoia Union High,Menlo-Atherton High,San Mateo,2013,HIGH,2315,7,14,81,4133716,36390
41690624135687,0636390,Sequoia Union High,Redwood High,San Mateo,2013,HIGH,341,7,14,81,4135687,36390
41690624136693,0636390,Sequoia Union High,Sequoia High,San Mateo,2013,HIGH,1589,7,14,81,4136693,36390
41690624136693,0636390,Sequoia Union High,Sequoia High,San Mateo,2013,MIDDLE,677,7,14,81,4136693,36390
41690624138053,0636390,Sequoia Union High,Woodside High,San Mateo,2013,HIGH,1987,7,14,81,4138053,36390
41690704130324,0637530,South San Francisco Unified,Baden High (Continuation),San Mateo,2013,HIGH,109,7,14,81,4130324,37530
41690704132551,0637530,South San Francisco Unified,El Camino High,San Mateo,2013,HIGH,1658,7,14,81,4132551,37530
41690704137279,0637530,South San Francisco Unified,South San Francisco High,San Mateo,2013,HIGH,1643,7,14,81,4137279,37530
41690706045041,0637530,South San Francisco Unified,Buri Buri Elementary,San Mateo,2013,ELEMENTARY,708,7,14,81,6045041,37530
41690706045082,0637530,South San Francisco Unified,Los Cerritos Elementary,San Mateo,2013,ELEMENTARY,330,7,14,81,6045082,37530
41690706045090,0637530,South San Francisco Unified,Martin Elementary,San Mateo,2013,ELEMENTARY,466,7,14,81,6045090,37530
41690706045108,0637530,South San Francisco Unified,Monte Verde Elementary,San Mateo,2013,ELEMENTARY,631,7,14,81,6045108,37530
41690706045116,0637530,South San Francisco Unified,Ponderosa Elementary,San Mateo,2013,ELEMENTARY,487,7,14,81,6045116,37530
41690706045132,0637530,South San Francisco Unified,Skyline Elementary,San Mateo,2013,ELEMENTARY,419,7,14,81,6045132,37530
41690706045140,0637530,South San Francisco Unified,Spruce Elementary,San Mateo,2013,ELEMENTARY,725,7,14,81,6045140,37530
41690706045157,0637530,South San Francisco Unified,Sunshine Gardens Elementary,San Mateo,2013,ELEMENTARY,436,7,14,81,6045157,37530
41690706059976,0637530,South San Francisco Unified,Alta Loma Middle,San Mateo,2013,MIDDLE,867,7,14,81,6059976,37530
41690706059984,0637530,South San Francisco Unified,Parkway Heights Middle,San Mateo,2013,MIDDLE,656,7,14,81,6059984,37530
41690706067128,0637530,South San Francisco Unified,Westborough Middle,San Mateo,2013,ELEMENTARY,77,7,14,81,6067128,37530
41690706067128,0637530,South San Francisco Unified,Westborough Middle,San Mateo,2013,MIDDLE,648,7,14,81,6067128,37530
41690706068282,0637530,South San Francisco Unified,Junipero Serra Elementary,San Mateo,2013,ELEMENTARY,398,7,14,81,6068282,37530
41690886045165,0643140,Woodside Elementary,Woodside Elementary,San Mateo,2013,ELEMENTARY,495,7,14,81,6045165,43140
43104390106534,0691035,Santa Clara County Office of Education,Bullis Charter,Santa Clara,2013,ELEMENTARY,710,7,14,85,0106534,91035
43104390111880,0691035,Santa Clara County Office of Education,Discovery Charter,Santa Clara,2013,ELEMENTARY,616,7,14,85,0111880,91035
43104390113431,0691035,Santa Clara County Office of Education,University Preparatory Academy Charter,Santa Clara,2013,HIGH,19,7,14,85,0113431,91035
43104390113431,0691035,Santa Clara County Office of Education,University Preparatory Academy Charter,Santa Clara,2013,MIDDLE,603,7,14,85,0113431,91035
43104390113704,0691035,Santa Clara County Office of Education,Rocketship Mateo Sheedy Elementary,Santa Clara,2013,ELEMENTARY,685,7,14,85,0113704,91035
43104390116814,0691035,Santa Clara County Office of Education,ACE Empower Academy,Santa Clara,2013,ELEMENTARY,507,7,14,85,0116814,91035
43104390119024,0691035,Santa Clara County Office of Education,Rocketship Si Se Puede Academy,Santa Clara,2013,ELEMENTARY,698,7,14,85,0119024,91035
43104390120642,0691035,Santa Clara County Office of Education,Rocketship Los Suenos Academy,Santa Clara,2013,ELEMENTARY,688,7,14,85,0120642,91035
43104390123257,0691035,Santa Clara County Office of Education,Downtown College Prep - Alum Rock,Santa Clara,2013,MIDDLE,385,7,14,85,0123257,91035
43104390123281,0691035,Santa Clara County Office of Education,Rocketship Discovery Prep,Santa Clara,2013,ELEMENTARY,722,7,14,85,0123281,91035
43104390123794,0691035,Santa Clara County Office of Education,Summit Public School: Tahoma,Santa Clara,2013,HIGH,305,7,14,85,0123794,91035
43104390125781,0691035,Santa Clara County Office of Education,Rocketship Academy Brilliant Minds,Santa Clara,2013,ELEMENTARY,474,7,14,85,0125781,91035
43104390125799,0691035,Santa Clara County Office of Education,Rocketship Alma Academy,Santa Clara,2013,ELEMENTARY,643,7,14,85,0125799,91035
43104390127969,0691035,Santa Clara County Office of Education,Discovery Charter II,Santa Clara,2013,ELEMENTARY,356,7,14,85,0127969,91035
43104390128090,0691035,Santa Clara County Office of Education,Summit Public School: Denali,Santa Clara,2013,MIDDLE,145,7,14,85,0128090,91035
43104394330254,0691035,Santa Clara County Office of Education,Santa Clara County Juvenile Hall,Santa Clara,2013,HIGH,51,7,14,85,4330254,91035
43104394330254,0691035,Santa Clara County Office of Education,Santa Clara County Juvenile Hall,Santa Clara,2013,MIDDLE,118,7,14,85,4330254,91035
43104394330320,0691035,Santa Clara County Office of Education,County Community,Santa Clara,2013,HIGH,37,7,14,85,4330320,91035
43104394330320,0691035,Santa Clara County Office of Education,County Community,Santa Clara,2013,MIDDLE,249,7,14,85,4330320,91035
43104396069371,0691035,Santa Clara County Office of Education,Santa Clara County Special Education,Santa Clara,2013,ELEMENTARY,1524,7,14,85,6069371,91035
