CDS_CODE,NCESDist,DISTRICT,SCHOOL,COUNTY,YEAR,SCHOOL_LEVEL,BLOCKCE10,GEOID10,CAP_TOTAL,LEN_NCES_CODE,LEN_CDS_CODE,COUNTY_ID,SCHOOL_ID,DISTRICT_ID
01751010130252,0600020,Pleasanton Unified,Village High,Alameda,2011,MIDDLE,3009,60014507413009,187,7,13,01,0130252,00020
01751010130583,0600020,Pleasanton Unified,Amador Valley High,Alameda,2011,HIGH,2022,60014507462022,2945,7,13,01,0130583,00020
01751016001366,0600020,Pleasanton Unified,Donlon Elementary,Alameda,2011,ELEMENTARY,3003,60014506033003,887,7,13,01,6001366,00020
01751016001416,0600020,Pleasanton Unified,Lydiksen Elementary,Alameda,2011,ELEMENTARY,3016,60014506023016,773,7,13,01,6001416,00020
01751016002315,0600020,Pleasanton Unified,Alisal Elementary,Alameda,2011,ELEMENTARY,2006,60014507462006,704,7,13,01,6002315,00020
01751016002323,0600020,Pleasanton Unified,Fairlands Elementary,Alameda,2011,ELEMENTARY,1040,60014507441040,815,7,13,01,6002323,00020
01751016002349,0600020,Pleasanton Unified,Valley View Elementary,Alameda,2011,ELEMENTARY,2000,60014507412000,804,7,13,01,6002349,00020
01751016002356,0600020,Pleasanton Unified,Walnut Grove Elementary,Alameda,2011,ELEMENTARY,2001,60014506052001,784,7,13,01,6002356,00020
01751016066500,0600020,Pleasanton Unified,Harvest Park Middle,Alameda,2011,MIDDLE,2001,60014506052001,1348,7,13,01,6066500,00020
01751016089361,0600020,Pleasanton Unified,Vintage Hills Elementary,Alameda,2011,ELEMENTARY,1022,60014507421022,723,7,13,01,6089361,00020
01751016108971,0600020,Pleasanton Unified,Pleasanton Middle,Alameda,2011,MIDDLE,1021,60014506071021,1366,7,13,01,6108971,00020
01751016114318,0600020,Pleasanton Unified,Henry P. Mohr Elementary,Alameda,2011,ELEMENTARY,1009,60014507451009,752,7,13,01,6114318,00020
01751016117592,0600020,Pleasanton Unified,Thomas S. Hart Middle,Alameda,2011,MIDDLE,1091,60014507431091,1187,7,13,01,6117592,00020
01751016117600,0600020,Pleasanton Unified,Phoebe Apperson Hearst Elementary,Alameda,2011,ELEMENTARY,1040,60014506071040,787,7,13,01,6117600,00020
01751196002711,0600021,Sunol Glen Unified,Sunol Glen Elementary,Alameda,2011,ELEMENTARY,1039,60014506011039,290,7,13,01,6002711,00021
07100740107334,0691005,Contra Costa County Office of Education,Central County Special Education Programs,Contra Costa,2011,ELEMENTARY,1001,60133461021001,84,7,13,13,0107334,91005
07100740107342,0691005,Contra Costa County Office of Education,East County Elementary Special Education,Contra Costa,2011,ELEMENTARY,1011,60133072011011,123,7,13,13,0107342,91005
07100740114470,0691005,Contra Costa County Office of Education,Making Waves Academy,Contra Costa,2011,ELEMENTARY,2000,60133650032000,536,7,13,13,0114470,91005
07100740114470,0691005,Contra Costa County Office of Education,Making Waves Academy,Contra Costa,2011,MIDDLE,2000,60133650032000,14,7,13,13,0114470,91005
07100740120444,0691005,Contra Costa County Office of Education,Mt. McKinley,Contra Costa,2011,HIGH,2004,60133211012004,74,7,13,13,0120444,91005
07100740120444,0691005,Contra Costa County Office of Education,Mt. McKinley,Contra Costa,2011,MIDDLE,2004,60133211012004,56,7,13,13,0120444,91005
07100740730614,0691005,Contra Costa County Office of Education,Golden Gate Community,Contra Costa,2011,HIGH,1004,60133131011004,13,7,13,13,0730614,91005
07100740730614,0691005,Contra Costa County Office of Education,Golden Gate Community,Contra Costa,2011,MIDDLE,1004,60133131011004,146,7,13,13,0730614,91005
07100746077168,0691005,Contra Costa County Office of Education,Floyd I. Marchus,Contra Costa,2011,ELEMENTARY,4003,60133270004003,142,7,13,13,6077168,91005
07616300107524,0601650,Acalanes Union High,Acalanes Center for Independent Study,Contra Costa,2011,HIGH,1002,60133511021002,54,7,13,13,0107524,01650
07616300730283,0601650,Acalanes Union High,Acalanes High,Contra Costa,2011,HIGH,1008,60133480001008,1549,7,13,13,0730283,01650
07616300731125,0601650,Acalanes Union High,Campolindo High,Contra Costa,2011,HIGH,3013,60133500003013,1432,7,13,13,0731125,01650
07616300733725,0601650,Acalanes Union High,Las Lomas High,Contra Costa,2011,HIGH,1018,60133390011018,1655,7,13,13,0733725,01650
07616300734244,0601650,Acalanes Union High,Miramonte High,Contra Costa,2011,HIGH,3010,60133522013010,1316,7,13,13,0734244,01650
07616480100461,0602850,Antioch Unified,Lone Tree Elementary,Contra Costa,2011,ELEMENTARY,3076,60133551083076,829,7,13,13,0100461,02850
07616480100479,0602850,Antioch Unified,Dallas Ranch Middle,Contra Costa,2011,MIDDLE,1004,60133551081004,1543,7,13,13,0100479,02850
07616480106583,0602850,Antioch Unified,Carmen Dragon Elementary,Contra Costa,2011,ELEMENTARY,2018,60133020092018,542,7,13,13,0106583,02850
07616480110494,0602850,Antioch Unified,Bidwell Continuation High,Contra Costa,2011,HIGH,3000,60133060033000,223,7,13,13,0110494,02850
07616480113761,0602850,Antioch Unified,Orchard Park,Contra Costa,2011,ELEMENTARY,1005,60133020051005,690,7,13,13,0113761,02850
07616480115063,0602850,Antioch Unified,Antioch Charter Academy II,Contra Costa,2011,ELEMENTARY,4013,60133050004013,205,7,13,13,0115063,02850
07616480117218,0602850,Antioch Unified,Dozier-Libbey Medical High,Contra Costa,2011,HIGH,2033,60133032012033,624,7,13,13,0117218,02850
07616480117218,0602850,Antioch Unified,Dozier-Libbey Medical High,Contra Costa,2011,MIDDLE,2033,60133032012033,73,7,13,13,0117218,02850
07616480730101,0602850,Antioch Unified,Live Oak High (Continuation),Contra Costa,2011,HIGH,2008,60133050002008,192,7,13,13,0730101,02850
07616480730259,0602850,Antioch Unified,Prospects High (Alternative),Contra Costa,2011,ELEMENTARY,3017,60133050003017,447,7,13,13,0730259,02850
07616480730259,0602850,Antioch Unified,Prospects High (Alternative),Contra Costa,2011,HIGH,3017,60133050003017,17,7,13,13,0730259,02850
07616480730259,0602850,Antioch Unified,Prospects High (Alternative),Contra Costa,2011,MIDDLE,3017,60133050003017,45,7,13,13,0730259,02850
07616480730465,0602850,Antioch Unified,Deer Valley High,Contra Costa,2011,HIGH,2011,60133551102011,3050,7,13,13,0730465,02850
07616480730861,0602850,Antioch Unified,Antioch High,Contra Costa,2011,HIGH,1005,60133071021005,2198,7,13,13,0730861,02850
07616486003578,0602850,Antioch Unified,Belshaw Elementary,Contra Costa,2011,ELEMENTARY,1033,60133080011033,661,7,13,13,6003578,02850
07616486003594,0602850,Antioch Unified,Fremont Elementary,Contra Costa,2011,ELEMENTARY,2008,60133050002008,602,7,13,13,6003594,02850
07616486003602,0602850,Antioch Unified,Kimball Elementary,Contra Costa,2011,ELEMENTARY,1020,60133060031020,571,7,13,13,6003602,02850
07616486003610,0602850,Antioch Unified,Marsh Elementary,Contra Costa,2011,ELEMENTARY,2009,60133071022009,576,7,13,13,6003610,02850
07616486003628,0602850,Antioch Unified,Sutter Elementary,Contra Costa,2011,ELEMENTARY,2004,60133071012004,605,7,13,13,6003628,02850
07616486003636,0602850,Antioch Unified,Turner Elementary,Contra Costa,2011,ELEMENTARY,1011,60133072011011,587,7,13,13,6003636,02850
07616486057178,0602850,Antioch Unified,Antioch Middle,Contra Costa,2011,MIDDLE,2006,60133060032006,846,7,13,13,6057178,02850
07616486061154,0602850,Antioch Unified,Park Middle,Contra Costa,2011,ELEMENTARY,1003,60133071011003,113,7,13,13,6061154,02850
07616486061154,0602850,Antioch Unified,Park Middle,Contra Costa,2011,MIDDLE,1003,60133071011003,936,7,13,13,6061154,02850
07616486084941,0602850,Antioch Unified,Mission Elementary,Contra Costa,2011,ELEMENTARY,3005,60133072043005,740,7,13,13,6084941,02850
07616486108989,0602850,Antioch Unified,Muir (John) Elementary,Contra Costa,2011,ELEMENTARY,1023,60133551091023,736,7,13,13,6108989,02850
07616486110514,0602850,Antioch Unified,Jack London Elementary,Contra Costa,2011,ELEMENTARY,2009,60133551102009,638,7,13,13,6110514,02850
07616486113104,0602850,Antioch Unified,Black Diamond Middle,Contra Costa,2011,ELEMENTARY,1009,60133551101009,128,7,13,13,6113104,02850
07616486113104,0602850,Antioch Unified,Black Diamond Middle,Contra Costa,2011,MIDDLE,1009,60133551101009,778,7,13,13,6113104,02850
07616486115380,0602850,Antioch Unified,Grant Elementary,Contra Costa,2011,ELEMENTARY,1000,60133080021000,551,7,13,13,6115380,02850
07616486115703,0602850,Antioch Unified,Antioch Charter Academy,Contra Costa,2011,ELEMENTARY,4001,60133072054001,216,7,13,13,6115703,02850
07616486117501,0602850,Antioch Unified,Diablo Vista Elementary,Contra Costa,2011,ELEMENTARY,1009,60133032011009,695,7,13,13,6117501,02850
07616550102376,0605910,Brentwood Union Elementary,Pioneer Elementary,Contra Costa,2011,ELEMENTARY,1020,60133032031020,1020,7,13,13,0102376,05910
07616550108019,0605910,Brentwood Union Elementary,Marsh Creek Elementary,Contra Costa,2011,ELEMENTARY,2036,60133031022036,767,7,13,13,0108019,05910
07616550110528,0605910,Brentwood Union Elementary,Adams (J. Douglas) Middle,Contra Costa,2011,MIDDLE,1007,60133040011007,1145,7,13,13,0110528,05910
07616556003644,0605910,Brentwood Union Elementary,Brentwood Elementary,Contra Costa,2011,ELEMENTARY,1017,60133032041017,783,7,13,13,6003644,05910
07616556003651,0605910,Brentwood Union Elementary,Edna Hill Middle,Contra Costa,2011,MIDDLE,4004,60133031034004,994,7,13,13,6003651,05910
07616556070981,0605910,Brentwood Union Elementary,Garin Elementary,Contra Costa,2011,ELEMENTARY,4004,60133031034004,895,7,13,13,6070981,05910
07616556109730,0605910,Brentwood Union Elementary,Ron Nunn Elementary,Contra Costa,2011,ELEMENTARY,1085,60133032031085,697,7,13,13,6109730,05910
07616556112718,0605910,Brentwood Union Elementary,William B. Bristow Middle,Contra Costa,2011,MIDDLE,3010,60133032023010,1206,7,13,13,6112718,05910
07616556117410,0605910,Brentwood Union Elementary,Loma Vista Elementary,Contra Costa,2011,ELEMENTARY,1059,60133032031059,713,7,13,13,6117410,05910
07616556119754,0605910,Brentwood Union Elementary,R. Paul Krey Elementary,Contra Costa,2011,ELEMENTARY,1022,60133040011022,1029,7,13,13,6119754,05910
07616636003669,0606750,Byron Union Elementary,Excelsior Middle,Contra Costa,2011,MIDDLE,1062,60133040021062,671,7,13,13,6003669,06750
07616636101943,0606750,Byron Union Elementary,Discovery Bay Elementary,Contra Costa,2011,ELEMENTARY,2003,60133040032003,562,7,13,13,6101943,06750
07616636119838,0606750,Byron Union Elementary,Timber Point Elementary,Contra Costa,2011,ELEMENTARY,1042,60133040051042,618,7,13,13,6119838,06750
07616716003677,0607350,Canyon Elementary,Canyon Elementary,Contra Costa,2011,ELEMENTARY,1051,60133522021051,72,7,13,13,6003677,07350
07616970737023,0618990,John Swett Unified,John Swett High,Contra Costa,2011,HIGH,1004,60133570001004,534,7,13,13,0737023,18990
07616970737619,0618990,John Swett Unified,Willow High,Contra Costa,2011,ELEMENTARY,1004,60133570001004,10,7,13,13,0737619,18990
07616970737619,0618990,John Swett Unified,Willow High,Contra Costa,2011,HIGH,1004,60133570001004,17,7,13,13,0737619,18990
07616970737619,0618990,John Swett Unified,Willow High,Contra Costa,2011,MIDDLE,1004,60133570001004,29,7,13,13,0737619,18990
07616976003685,0618990,John Swett Unified,Carquinez Middle,Contra Costa,2011,MIDDLE,1004,60133570001004,428,7,13,13,6003685,18990
07616976003701,0618990,John Swett Unified,Rodeo Hills Elementary,Contra Costa,2011,ELEMENTARY,1005,60133580001005,810,7,13,13,6003701,18990
07617056003719,0620040,Knightsen Elementary,Knightsen Elementary,Contra Costa,2011,ELEMENTARY,1003,60133031031003,523,7,13,13,6003719,20040
07617136003727,0620310,Lafayette Elementary,Burton Valley Elementary,Contra Costa,2011,ELEMENTARY,2011,60133512002011,794,7,13,13,6003727,20310
07617136003743,0620310,Lafayette Elementary,Happy Valley Elementary,Contra Costa,2011,ELEMENTARY,3005,60133480003005,505,7,13,13,6003743,20310
07617136003750,0620310,Lafayette Elementary,Lafayette Elementary,Contra Costa,2011,ELEMENTARY,2008,60133490002008,591,7,13,13,6003750,20310
07617136003768,0620310,Lafayette Elementary,M. H. Stanley Middle,Contra Costa,2011,ELEMENTARY,2011,60133490002011,449,7,13,13,6003768,20310
07617136003768,0620310,Lafayette Elementary,M. H. Stanley Middle,Contra Costa,2011,MIDDLE,2011,60133490002011,847,7,13,13,6003768,20310
07617136003792,0620310,Lafayette Elementary,Springhill Elementary,Contra Costa,2011,ELEMENTARY,1002,60133480001002,509,7,13,13,6003792,20310
07617210107797,0621600,Liberty Union High,Heritage High,Contra Costa,2011,HIGH,1007,60133040011007,2455,7,13,13,0107797,21600
07617210730457,0621600,Liberty Union High,Freedom High,Contra Costa,2011,HIGH,4029,60133020104029,2830,7,13,13,0730457,21600
07617210730572,0621600,Liberty Union High,Independence High,Contra Costa,2011,HIGH,2035,60133031032035,539,7,13,13,0730572,21600
07617210733980,0621600,Liberty Union High,Liberty High,Contra Costa,2011,HIGH,2005,60133031032005,2379,7,13,13,0733980,21600
07617210733998,0621600,Liberty Union High,La Paloma High (Continuation),Contra Costa,2011,HIGH,4031,60133031034031,252,7,13,13,0733998,21600
07617390730440,0624030,Martinez Unified,Vicente Martinez High,Contra Costa,2011,HIGH,2000,60133170002000,122,7,13,13,0730440,24030
07617390730473,0624030,Martinez Unified,Briones (Alternative),Contra Costa,2011,ELEMENTARY,2000,60133170002000,20,7,13,13,0730473,24030
07617390730473,0624030,Martinez Unified,Briones (Alternative),Contra Costa,2011,HIGH,2000,60133170002000,23,7,13,13,0730473,24030
07617390730473,0624030,Martinez Unified,Briones (Alternative),Contra Costa,2011,MIDDLE,2000,60133170002000,34,7,13,13,0730473,24030
07617390730549,0624030,Martinez Unified,Alhambra Senior High,Contra Costa,2011,HIGH,2065,60133180002065,1445,7,13,13,0730549,24030
07617396003826,0624030,Martinez Unified,John Muir Elementary,Contra Costa,2011,ELEMENTARY,3021,60133190003021,439,7,13,13,6003826,24030
07617396003834,0624030,Martinez Unified,John Swett Elementary,Contra Costa,2011,ELEMENTARY,2000,60133211032000,441,7,13,13,6003834,24030
07617396003842,0624030,Martinez Unified,Las Juntas Elementary,Contra Costa,2011,ELEMENTARY,2010,60133200012010,466,7,13,13,6003842,24030
07617396003875,0624030,Martinez Unified,Morello Park Elementary,Contra Costa,2011,ELEMENTARY,1037,60133200041037,603,7,13,13,6003875,24030
07617396057186,0624030,Martinez Unified,Martinez Junior High,Contra Costa,2011,MIDDLE,1026,60133160001026,965,7,13,13,6057186,24030
07617476003909,0625740,Moraga Elementary,Camino Pablo Elementary,Contra Costa,2011,ELEMENTARY,2006,60133521022006,458,7,13,13,6003909,25740
07617476003917,0625740,Moraga Elementary,Donald L. Rheem Elementary,Contra Costa,2011,ELEMENTARY,1000,60133522011000,420,7,13,13,6003917,25740
07617476003925,0625740,Moraga Elementary,Joaquin Moraga Intermediate,Contra Costa,2011,MIDDLE,1001,60133521021001,706,7,13,13,6003925,25740
07617476003933,0625740,Moraga Elementary,Los Perales Elementary,Contra Costa,2011,ELEMENTARY,3000,60133522013000,378,7,13,13,6003933,25740
07617540000000,0626370,Mt. Diablo Unified,District Office,Contra Costa,2011,ELEMENTARY,1012,60133320001012,25,7,13,13,0000000,26370
07617540000000,0626370,Mt. Diablo Unified,District Office,Contra Costa,2011,MIDDLE,1012,60133320001012,35,7,13,13,0000000,26370
07617540106088,0626370,Mt. Diablo Unified,Delta View Elementary,Contra Costa,2011,ELEMENTARY,1017,60133552001017,871,7,13,13,0106088,26370
07617540730044,0626370,Mt. Diablo Unified,Northgate High,Contra Costa,2011,HIGH,2008,60133383022008,1730,7,13,13,0730044,26370
07617540730317,0626370,Mt. Diablo Unified,Horizons Alternative,Contra Costa,2011,ELEMENTARY,1018,60133250001018,197,7,13,13,0730317,26370
07617540730317,0626370,Mt. Diablo Unified,Horizons Alternative,Contra Costa,2011,HIGH,1018,60133250001018,11,7,13,13,0730317,26370
07617540730358,0626370,Mt. Diablo Unified,Prospect High (Continuation),Contra Costa,2011,HIGH,1018,60133250001018,50,7,13,13,0730358,26370
07617540730655,0626370,Mt. Diablo Unified,Diablo Community Day,Contra Costa,2011,MIDDLE,3002,60133381013002,19,7,13,13,0730655,26370
07617540731646,0626370,Mt. Diablo Unified,College Park High,Contra Costa,2011,HIGH,1003,60133220001003,2179,7,13,13,0731646,26370
07617540731836,0626370,Mt. Diablo Unified,Concord High,Contra Costa,2011,HIGH,3006,60133320003006,1741,7,13,13,0731836,26370
07617540734566,0626370,Mt. Diablo Unified,Mt. Diablo High,Contra Costa,2011,HIGH,4026,60133290004026,1652,7,13,13,0734566,26370
07617540734764,0626370,Mt. Diablo Unified,Olympic Continuation High,Contra Costa,2011,HIGH,4014,60133300004014,430,7,13,13,0734764,26370
07617540737809,0626370,Mt. Diablo Unified,Ygnacio Valley High,Contra Costa,2011,HIGH,2000,60133382012000,1360,7,13,13,0737809,26370
07617546003958,0626370,Mt. Diablo Unified,Ayers Elementary,Contra Costa,2011,ELEMENTARY,1001,60133331021001,455,7,13,13,6003958,26370
07617546003966,0626370,Mt. Diablo Unified,Bancroft Elementary,Contra Costa,2011,ELEMENTARY,2011,60133382012011,512,7,13,13,6003966,26370
07617546003974,0626370,Mt. Diablo Unified,Bel Air Elementary,Contra Costa,2011,ELEMENTARY,3017,60133141043017,498,7,13,13,6003974,26370
07617546003982,0626370,Mt. Diablo Unified,Cambridge Elementary,Contra Costa,2011,ELEMENTARY,2001,60133362022001,754,7,13,13,6003982,26370
07617546004030,0626370,Mt. Diablo Unified,El Dorado Middle,Contra Costa,2011,MIDDLE,4002,60133320004002,1206,7,13,13,6004030,26370
07617546004048,0626370,Mt. Diablo Unified,El Monte Elementary,Contra Costa,2011,ELEMENTARY,1009,60133350001009,531,7,13,13,6004048,26370
07617546004055,0626370,Mt. Diablo Unified,Fair Oaks Elementary,Contra Costa,2011,ELEMENTARY,1000,60133381021000,450,7,13,13,6004055,26370
07617546004063,0626370,Mt. Diablo Unified,Foothill Middle,Contra Costa,2011,MIDDLE,1020,60133383011020,1111,7,13,13,6004063,26370
07617546004097,0626370,Mt. Diablo Unified,Hidden Valley Elementary,Contra Costa,2011,ELEMENTARY,4007,60133211024007,820,7,13,13,6004097,26370
07617546004105,0626370,Mt. Diablo Unified,Highlands Elementary,Contra Costa,2011,ELEMENTARY,2005,60133553012005,690,7,13,13,6004105,26370
07617546004154,0626370,Mt. Diablo Unified,Meadow Homes Elementary,Contra Costa,2011,ELEMENTARY,2005,60133361012005,1011,7,13,13,6004154,26370
07617546004162,0626370,Mt. Diablo Unified,Monte Gardens Elementary,Contra Costa,2011,ELEMENTARY,1012,60133320001012,638,7,13,13,6004162,26370
07617546004170,0626370,Mt. Diablo Unified,Mountain View Elementary,Contra Costa,2011,ELEMENTARY,2004,60133332002004,448,7,13,13,6004170,26370
07617546004188,0626370,Mt. Diablo Unified,Mt. Diablo Elementary,Contra Costa,2011,ELEMENTARY,2015,60133553062015,888,7,13,13,6004188,26370
07617546004196,0626370,Mt. Diablo Unified,Oak Grove Middle,Contra Costa,2011,MIDDLE,1007,60133382011007,794,7,13,13,6004196,26370
07617546004220,0626370,Mt. Diablo Unified,Pine Hollow Middle,Contra Costa,2011,MIDDLE,4006,60133553014006,805,7,13,13,6004220,26370
07617546004238,0626370,Mt. Diablo Unified,Sunrise (Special Education),Contra Costa,2011,ELEMENTARY,1012,60133320001012,44,7,13,13,6004238,26370
07617546004246,0626370,Mt. Diablo Unified,Pleasant Hill Elementary,Contra Costa,2011,ELEMENTARY,4015,60133250004015,732,7,13,13,6004246,26370
07617546004253,0626370,Mt. Diablo Unified,Sequoia Elementary,Contra Costa,2011,ELEMENTARY,1000,60133250001000,636,7,13,13,6004253,26370
07617546004261,0626370,Mt. Diablo Unified,Riverview Middle,Contra Costa,2011,MIDDLE,2002,60133142002002,822,7,13,13,6004261,26370
07617546004295,0626370,Mt. Diablo Unified,Shore Acres Elementary,Contra Costa,2011,ELEMENTARY,3039,60133142003039,573,7,13,13,6004295,26370
07617546004303,0626370,Mt. Diablo Unified,Silverwood Elementary,Contra Costa,2011,ELEMENTARY,3000,60133331013000,411,7,13,13,6004303,26370
07617546004311,0626370,Mt. Diablo Unified,Strandwood Elementary,Contra Costa,2011,ELEMENTARY,3000,60133230003000,668,7,13,13,6004311,26370
07617546004329,0626370,Mt. Diablo Unified,Sun Terrace Elementary,Contra Costa,2011,ELEMENTARY,1007,60133290001007,648,7,13,13,6004329,26370
07617546004337,0626370,Mt. Diablo Unified,Valhalla Elementary,Contra Costa,2011,ELEMENTARY,3002,60133220003002,614,7,13,13,6004337,26370
07617546004345,0626370,Mt. Diablo Unified,Valle Verde Elementary,Contra Costa,2011,ELEMENTARY,1011,60133373001011,525,7,13,13,6004345,26370
07617546004352,0626370,Mt. Diablo Unified,Valley View Middle,Contra Costa,2011,MIDDLE,1003,60133220001003,941,7,13,13,6004352,26370
07617546004360,0626370,Mt. Diablo Unified,Walnut Acres Elementary,Contra Costa,2011,ELEMENTARY,1024,60133383011024,670,7,13,13,6004360,26370
07617546004378,0626370,Mt. Diablo Unified,Westwood Elementary,Contra Costa,2011,ELEMENTARY,4002,60133320004002,423,7,13,13,6004378,26370
07617546004394,0626370,Mt. Diablo Unified,Woodside Elementary,Contra Costa,2011,ELEMENTARY,3007,60133373003007,542,7,13,13,6004394,26370
07617546004402,0626370,Mt. Diablo Unified,Wren Avenue Elementary,Contra Costa,2011,ELEMENTARY,2003,60133310002003,596,7,13,13,6004402,26370
07617546004410,0626370,Mt. Diablo Unified,Ygnacio Valley Elementary,Contra Costa,2011,ELEMENTARY,4000,60133372004000,568,7,13,13,6004410,26370
07617546096226,0626370,Mt. Diablo Unified,Rio Vista Elementary,Contra Costa,2011,ELEMENTARY,3036,60133142003036,470,7,13,13,6096226,26370
07617546105357,0626370,Mt. Diablo Unified,Sequoia Middle,Contra Costa,2011,MIDDLE,1000,60133250001000,994,7,13,13,6105357,26370
07617546111504,0626370,Mt. Diablo Unified,Diablo View Middle,Contra Costa,2011,MIDDLE,5022,60133553045022,765,7,13,13,6111504,26370
07617546112395,0626370,Mt. Diablo Unified,Gregory Gardens Elementary,Contra Costa,2011,ELEMENTARY,4027,60133220004027,428,7,13,13,6112395,26370
07617546114904,0626370,Mt. Diablo Unified,Pleasant Hill Middle,Contra Costa,2011,MIDDLE,1018,60133250001018,925,7,13,13,6114904,26370
07617546118087,0626370,Mt. Diablo Unified,Eagle Peak Montessori,Contra Costa,2011,ELEMENTARY,2006,60133383022006,203,7,13,13,6118087,26370
07617620110684,0628080,Oakley Union Elementary,Iron House Elementary,Contra Costa,2011,ELEMENTARY,1072,60133020081072,684,7,13,13,0110684,28080
07617626004428,0628080,Oakley Union Elementary,Oakley Elementary,Contra Costa,2011,ELEMENTARY,2020,60133020072020,549,7,13,13,6004428,28080
07617626096234,0628080,Oakley Union Elementary,Gehringer Elementary,Contra Costa,2011,ELEMENTARY,1026,60133020071026,805,7,13,13,6096234,28080
07617626108765,0628080,Oakley Union Elementary,O'Hara Park Middle,Contra Costa,2011,MIDDLE,1007,60133020071007,914,7,13,13,6108765,28080
07617626110803,0628080,Oakley Union Elementary,Laurel Elementary,Contra Costa,2011,ELEMENTARY,4006,60133020104006,757,7,13,13,6110803,28080
07617626110811,0628080,Oakley Union Elementary,Vintage Parkway Elementary,Contra Costa,2011,ELEMENTARY,1020,60133020061020,546,7,13,13,6110811,28080
07617626119226,0628080,Oakley Union Elementary,Delta Vista Middle,Contra Costa,2011,ELEMENTARY,1072,60133020081072,151,7,13,13,6119226,28080
07617626119226,0628080,Oakley Union Elementary,Delta Vista Middle,Contra Costa,2011,MIDDLE,1072,60133020081072,752,7,13,13,6119226,28080
07617706004444,0628860,Orinda Union Elementary,Del Rey Elementary,Contra Costa,2011,ELEMENTARY,1000,60133522021000,441,7,13,13,6004444,28860
07617706004451,0628860,Orinda Union Elementary,Glorietta Elementary,Contra Costa,2011,ELEMENTARY,3002,60133530023002,450,7,13,13,6004451,28860
07617706004477,0628860,Orinda Union Elementary,Orinda Intermediate,Contra Costa,2011,MIDDLE,3006,60133522013006,946,7,13,13,6004477,28860
07617706004501,0628860,Orinda Union Elementary,Sleepy Hollow Elementary,Contra Costa,2011,ELEMENTARY,1002,60133540021002,428,7,13,13,6004501,28860
07617706066583,0628860,Orinda Union Elementary,Wagner Ranch Elementary,Contra Costa,2011,ELEMENTARY,2015,60133540022015,378,7,13,13,6066583,28860
07617880116863,0630600,Pittsburg Unified,Marina Vista Elementary,Contra Costa,2011,ELEMENTARY,3001,60133100003001,716,7,13,13,0116863,30600
07617880730184,0630600,Pittsburg Unified,Black Diamond High (Continuation),Contra Costa,2011,HIGH,2026,60133131012026,260,7,13,13,0730184,30600
07617880735407,0630600,Pittsburg Unified,Pittsburg Senior High,Contra Costa,2011,HIGH,1009,60133110001009,3044,7,13,13,0735407,30600
07617886004527,0630600,Pittsburg Unified,Heights Elementary,Contra Costa,2011,ELEMENTARY,3002,60133300003002,639,7,13,13,6004527,30600
07617886004535,0630600,Pittsburg Unified,Highlands Elementary,Contra Costa,2011,ELEMENTARY,3018,60133131013018,696,7,13,13,6004535,30600
07617886004543,0630600,Pittsburg Unified,Los Medanos Elementary,Contra Costa,2011,ELEMENTARY,1004,60133132061004,821,7,13,13,6004543,30600
07617886004568,0630600,Pittsburg Unified,Parkside Elementary,Contra Costa,2011,ELEMENTARY,3009,60133110003009,676,7,13,13,6004568,30600
07617886004576,0630600,Pittsburg Unified,Willow Cove Elementary,Contra Costa,2011,ELEMENTARY,1026,60133141021026,764,7,13,13,6004576,30600
07617886061162,0630600,Pittsburg Unified,Hillview Junior High,Contra Costa,2011,MIDDLE,3015,60133131013015,1312,7,13,13,6061162,30600
07617886084966,0630600,Pittsburg Unified,Rancho Medanos Junior High,Contra Costa,2011,MIDDLE,1001,60133132051001,1309,7,13,13,6084966,30600
07617886098578,0630600,Pittsburg Unified,Foothill Elementary,Contra Costa,2011,ELEMENTARY,3001,60133131033001,564,7,13,13,6098578,30600
07617886109383,0630600,Pittsburg Unified,Stoneman Elementary,Contra Costa,2011,ELEMENTARY,1019,60133131021019,695,7,13,13,6109383,30600
07617960101477,0632550,West Contra Costa Unified,Leadership Public Schools: Richmond,Contra Costa,2011,HIGH,3014,60133770003014,497,7,13,13,0101477,32550
07617960110973,0632550,West Contra Costa Unified,Richmond College Preparatory,Contra Costa,2011,ELEMENTARY,3008,60133790003008,322,7,13,13,0110973,32550
07617960730291,0632550,West Contra Costa Unified,Middle College High,Contra Costa,2011,HIGH,2005,60133672002005,315,7,13,13,0730291,32550
07617960730325,0632550,West Contra Costa Unified,Vista High (Alternative),Contra Costa,2011,ELEMENTARY,1002,60133672001002,166,7,13,13,0730325,32550
07617960730325,0632550,West Contra Costa Unified,Vista High (Alternative),Contra Costa,2011,HIGH,1002,60133672001002,13,7,13,13,0730325,32550
07617960730325,0632550,West Contra Costa Unified,Vista High (Alternative),Contra Costa,2011,MIDDLE,1002,60133672001002,75,7,13,13,0730325,32550
07617960730598,0632550,West Contra Costa Unified,Hercules High,Contra Costa,2011,HIGH,1000,60133592041000,1115,7,13,13,0730598,32550
07617960732164,0632550,West Contra Costa Unified,De Anza Senior High,Contra Costa,2011,HIGH,1001,60133601021001,944,7,13,13,0732164,32550
07617960732941,0632550,West Contra Costa Unified,El Cerrito Senior High,Contra Costa,2011,HIGH,2004,60133902002004,1454,7,13,13,0732941,32550
07617960733253,0632550,West Contra Costa Unified,Gompers (Samuel) Continuation,Contra Costa,2011,HIGH,3014,60133770003014,203,7,13,13,0733253,32550
