tract_id,children,density_hh,density_jobs,density_units,hh_obs_growth_13_18,hh_prop_obs_growth_13_18,hh_prop_obs_growth_18_19,hh_prop_sim_growth_13_18,hh_prop_sim_growth_18_19,hh_prop_sim_growth_year,hh_sim_growth_13_18,hh_sim_growth_year,jobs_obs_growth_10_17,jobs_prop_obs_growth_10_17,jobs_prop_obs_growth_17_18,jobs_prop_sim_growth_10_17,jobs_prop_sim_growth_17_18,jobs_prop_sim_growth_year,jobs_sim_growth_10_17,jobs_sim_growth_year,prop_hh_rent,prop_units_mf,sum_acres,total_hh,total_jobs,total_persons,total_units,units_obs_growth_13_18,units_prop_obs_growth_13_18,units_prop_obs_growth_18_19,units_prop_sim_growth_13_18,units_prop_sim_growth_18_19,units_prop_sim_growth_year,units_sim_growth_13_18,units_sim_growth_year
06095252904,784.0,0.13076589709360306,0.4894630074749436,87.00283390736807,472.0,0.11175618210575164,0.11578495735939769,0.0,0.0,,0,0.0,5670.0,0.36157439823689436,0.2511581179885025,0.0,0.0,,0,0.0,0.3025583982202447,0.32426885582349924,13749.76228483318,1798.0,6730.0,4566.0,1949.0,1062.0,0.1668255855782266,0.21443572454957444,0.0,0.0,,0,0.0
06041133000,562.0,0.011037359025353093,0.020527573794262184,87.03634151604435,199.0,0.04711754287933174,0.04349282662231182,0.0,0.0,,0,0.0,723.0,0.04610551850533944,0.05049739938393173,0.0,0.0,,0,0.0,0.42052023121387283,0.11332312404287902,125392.31502943022,1384.0,2574.0,2964.0,1959.0,326.0,0.05121011384039724,0.0,0.0,0.0,,0,0.0
06013315000,804.0,0.1124630542299726,1.0714114184230425,165.7434282540349,288.0,0.06819021281028914,0.0423173448217088,0.0,0.0,,0,0.0,7820.0,0.49867932878527577,0.6306859407266842,0.0,0.0,,0,0.0,0.23392857142857143,0.018425460636515914,9958.826102212579,1120.0,10670.0,3106.0,1194.0,164.0,0.025762143158972847,0.06410964960760474,0.0,0.0,,0,0.0
06055201800,259.0,0.0043195856493529515,0.0023117230785502695,32.809246355826936,120.0,0.028412588670953812,0.03408897221748764,0.0,0.0,,0,0.0,63.0,0.0040174933137432705,0.012225686166636102,0.0,0.0,,0,0.0,0.1917241379310345,0.17044334975369457,167840.1723805617,725.0,388.0,1655.0,1015.0,198.0,0.031103075277296485,0.05526693931690063,0.0,0.0,,0,0.0
06013301000,567.0,0.08130387844123077,0.02224835009047551,167.0930240719972,350.0,0.08287005029028195,0.079345021540704,0.0,0.0,,0,0.0,142.0,0.009055302389707054,0.01514921981517952,0.0,0.0,,0,0.0,0.19104665825977302,0.31759656652360513,19507.064489505443,1586.0,434.0,3652.0,2097.0,728.0,0.11435878182763555,0.20559301425887036,0.0,0.0,,0,0.0
06095252201,1862.0,0.13178955826698743,0.18298523685131268,232.88496666631704,398.0,0.09423508575866348,0.030562526815678573,0.0,0.0,,0,0.0,3143.0,0.20042827754119205,0.11800444908666151,0.0,0.0,,0,0.0,0.11170036460059662,0.01228878648233487,22892.557192489978,3017.0,4189.0,8417.0,3255.0,463.0,0.07273092855246602,0.0,0.0,0.0,,0,0.0
06001441503,1379.0,0.09517912017956348,2.9192623935887996,413.6518678575012,261.0,0.06179738035932454,0.19806868340160924,0.0,0.0,,0,0.0,33080.0,2.109502838390911,1.4253555415580308,0.0,0.0,,0,0.0,0.22155030236393622,0.20089064819396338,19111.334466722346,1819.0,55791.0,5542.0,2021.0,565.0,0.08875372490743692,0.9859621974135072,0.0,0.0,,0,0.0
06001450701,2374.0,0.03959443572010546,0.03679774621050876,97.23894344638335,468.0,0.11080909581671985,0.04466830842291484,0.0,0.0,,0,0.0,667.0,0.04253441333756764,0.0135545650977922,0.0,0.0,,0,0.0,0.11170825335892515,0.042300556586270875,65792.07286637046,2605.0,2421.0,8254.0,2695.0,854.0,0.13415164791318784,0.0,0.0,0.0,,0,0.0
06013378000,233.0,0.42643493993454834,1.5913065304438305,335.13272462050213,269.0,0.06369155293738812,0.03467671311778915,0.0,0.0,,0,0.0,3022.0,0.19271213958939942,0.24424794754649085,0.0,0.0,,0,0.0,0.4478211009174312,0.5002586652871185,4089.7211665340533,1744.0,6508.0,3068.0,1933.0,288.0,0.045240836766976704,0.0,0.0,0.0,,0,0.0
06097150612,1003.0,0.03766248767697312,0.1398759139854395,129.3245106882709,246.0,0.058245806775455315,0.04114186302110578,0.0,0.0,,0,0.0,5705.0,0.36380633896675174,0.5055055454117797,0.0,0.0,,0,0.0,0.29226006191950465,0.18680677174547577,42880.86368196577,1615.0,5998.0,4328.0,1713.0,245.0,0.03848612849968504,0.0,0.0,0.0,,0,0.0
06095250801,462.0,0.14909556989942754,0.3095308028616285,228.84112950403286,298.0,0.07055792853286863,0.0634760172325632,0.0,0.0,,0,0.0,1535.0,0.0978865434380305,0.016743874532566833,0.0,0.0,,0,0.0,0.4507042253521127,0.596875,9524.092506288827,1420.0,2948.0,2969.0,1600.0,0.0,0.0,0.013264065436056151,0.0,0.0,,0,0.0
